date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,tend24,raf10,rafper,etat_sol,ht_neige,ssfrai,rr1,rr3,rr6,rr12,rr24,nnuage1,ctype1,hnuage1,temp_humidity_interaction,t_lag6h,t_lag9h,t_lag12h,t_lag24h,t_lag168h,td_lag6h,td_lag9h,td_lag12h,td_lag24h,td_lag168h,u_lag6h,u_lag9h,u_lag12h,u_lag24h,u_lag168h,ww_lag6h,ww_lag9h,ww_lag12h,ww_lag24h,ww_lag168h,n_lag6h,n_lag9h,n_lag12h,n_lag24h,n_lag168h,tend24_lag6h,tend24_lag9h,tend24_lag12h,tend24_lag24h,tend24_lag168h,etat_sol_lag6h,etat_sol_lag9h,etat_sol_lag12h,etat_sol_lag24h,etat_sol_lag168h,rr12_lag6h,rr12_lag9h,rr12_lag12h,rr12_lag24h,rr12_lag168h
2020-10-10 14:00:00,102620,30,0,310,4.6,286.35,276.15,50,25500,3,1.0,1.0,60.0,5.0,1250.0,35.0,20.0,10.0,101530,530.0,8.3,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1200.0,14317.500000000002,282.05,283.25,284.25,288.95,286.35,281.15,281.65,281.65,284.15,281.85,94.0,90.0,84.0,73.0,74.0,3.0,1.0,2.0,0.0,3.0,50.0,60.0,75.0,90.0,90.0,530.0,370.0,210.0,180.0,350.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.4,0.8
2020-10-10 15:00:00,102490,-130,6,290,6.6,286.85,277.45,53,25530,3,2.0,2.0,90.0,7.0,1750.0,35.0,20.0,10.0,101400,460.0,9.8,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1500.0,15203.050000000001,285.45,282.05,283.25,289.55,286.35,280.75,281.15,281.65,283.85,282.05,73.0,94.0,90.0,69.0,75.0,1.0,3.0,1.0,3.0,0.0,25.0,50.0,60.0,75.0,100.0,540.0,530.0,370.0,160.0,80.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.2,-0.1
2020-10-10 16:00:00,102490,-130,6,290,6.6,286.85,277.45,53,25530,3,2.0,2.0,90.0,7.0,1750.0,35.0,20.0,10.0,101400,460.0,9.8,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1500.0,15203.050000000001,285.45,282.05,283.25,289.55,286.35,280.75,281.15,281.65,283.85,282.05,73.0,94.0,90.0,69.0,75.0,1.0,3.0,1.0,3.0,0.0,25.0,50.0,60.0,75.0,100.0,540.0,530.0,370.0,160.0,80.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.2,-0.1
2020-10-10 17:00:00,102490,-130,6,290,6.6,286.85,277.45,53,25530,3,2.0,2.0,90.0,7.0,1750.0,35.0,20.0,10.0,101400,460.0,9.8,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1500.0,15203.050000000001,285.45,282.05,283.25,289.55,286.35,280.75,281.15,281.65,283.85,282.05,73.0,94.0,90.0,69.0,75.0,1.0,3.0,1.0,3.0,0.0,25.0,50.0,60.0,75.0,100.0,540.0,530.0,370.0,160.0,80.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.2,-0.1
2020-10-10 18:00:00,102500,10,3,290,4.1,284.85,278.45,65,52060,0,2.0,2.0,90.0,7.0,1750.0,35.0,20.0,10.0,101410,360.0,6.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1560.0,18515.25,286.35,285.45,282.05,287.55,284.75,276.15,280.75,281.15,282.75,283.15,50.0,73.0,94.0,73.0,90.0,3.0,1.0,3.0,3.0,0.0,60.0,25.0,50.0,40.0,100.0,530.0,540.0,530.0,170.0,-20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.2,-0.1
2020-10-10 19:00:00,102500,10,3,290,4.1,284.85,278.45,65,52060,0,2.0,2.0,90.0,7.0,1750.0,35.0,20.0,10.0,101410,360.0,6.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1560.0,18515.25,286.35,285.45,282.05,287.55,284.75,276.15,280.75,281.15,282.75,283.15,50.0,73.0,94.0,73.0,90.0,3.0,1.0,3.0,3.0,0.0,60.0,25.0,50.0,40.0,100.0,530.0,540.0,530.0,170.0,-20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.2,-0.1
2020-10-10 20:00:00,102500,10,3,290,4.1,284.85,278.45,65,52060,0,2.0,2.0,90.0,7.0,1750.0,35.0,20.0,10.0,101410,360.0,6.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1560.0,18515.25,286.35,285.45,282.05,287.55,284.75,276.15,280.75,281.15,282.75,283.15,50.0,73.0,94.0,73.0,90.0,3.0,1.0,3.0,3.0,0.0,60.0,25.0,50.0,40.0,100.0,530.0,540.0,530.0,170.0,-20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.2,-0.1
2020-10-10 21:00:00,102460,-50,8,280,3.8,283.25,279.25,76,39820,3,1.0,1.0,90.0,7.0,1250.0,35.0,20.0,10.0,101360,250.0,6.1,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1400.0,21527.0,286.85,286.35,285.45,284.85,284.35,277.45,276.15,280.75,281.85,283.05,53.0,50.0,73.0,82.0,92.0,3.0,3.0,1.0,3.0,3.0,90.0,60.0,25.0,75.0,90.0,460.0,530.0,540.0,180.0,-110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,-0.1
2020-10-10 22:00:00,102460,-50,8,280,3.8,283.25,279.25,76,39820,3,1.0,1.0,90.0,7.0,1250.0,35.0,20.0,10.0,101360,250.0,6.1,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1400.0,21527.0,286.85,286.35,285.45,284.85,284.35,277.45,276.15,280.75,281.85,283.05,53.0,50.0,73.0,82.0,92.0,3.0,3.0,1.0,3.0,3.0,90.0,60.0,25.0,75.0,90.0,460.0,530.0,540.0,180.0,-110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,-0.1
2020-10-10 23:00:00,102460,-50,8,280,3.8,283.25,279.25,76,39820,3,1.0,1.0,90.0,7.0,1250.0,35.0,20.0,10.0,101360,250.0,6.1,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1400.0,21527.0,286.85,286.35,285.45,284.85,284.35,277.45,276.15,280.75,281.85,283.05,53.0,50.0,73.0,82.0,92.0,3.0,3.0,1.0,3.0,3.0,90.0,60.0,25.0,75.0,90.0,460.0,530.0,540.0,180.0,-110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,-0.1
2020-10-11 00:00:00,102360,-100,7,280,3.5,282.25,279.65,84,30000,3,2.0,2.0,75.0,6.0,1250.0,38.0,20.0,10.0,101260,140.0,5.7,5.7,1.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,-0.1,2.0,8.0,1000.0,23709.0,284.85,286.85,286.35,284.25,284.15,278.45,277.45,276.15,281.65,282.05,65.0,53.0,50.0,84.0,87.0,0.0,3.0,3.0,2.0,1.0,90.0,90.0,60.0,75.0,90.0,360.0,460.0,530.0,210.0,-20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1
2020-10-11 01:00:00,102360,-100,7,280,3.5,282.25,279.65,84,30000,3,2.0,2.0,75.0,6.0,1250.0,38.0,20.0,10.0,101260,140.0,5.7,5.7,1.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,-0.1,2.0,8.0,1000.0,23709.0,284.85,286.85,286.35,284.25,284.15,278.45,277.45,276.15,281.65,282.05,65.0,53.0,50.0,84.0,87.0,0.0,3.0,3.0,2.0,1.0,90.0,90.0,60.0,75.0,90.0,360.0,460.0,530.0,210.0,-20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1
2020-10-11 02:00:00,102360,-100,7,280,3.5,282.25,279.65,84,30000,3,2.0,2.0,75.0,6.0,1250.0,38.0,20.0,10.0,101260,140.0,5.7,5.7,1.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,-0.1,2.0,8.0,1000.0,23709.0,284.85,286.85,286.35,284.25,284.15,278.45,277.45,276.15,281.65,282.05,65.0,53.0,50.0,84.0,87.0,0.0,3.0,3.0,2.0,1.0,90.0,90.0,60.0,75.0,90.0,360.0,460.0,530.0,210.0,-20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1
2020-10-11 03:00:00,102270,-90,8,270,3.9,282.45,281.25,92,27580,21,6.0,2.0,90.0,5.0,1750.0,35.0,23.0,10.0,101170,-40.0,6.0,6.6,1.0,0.0,0.0,-0.1,0.6,0.6,0.6,0.6,3.0,6.0,1600.0,25985.399999999998,283.25,284.85,286.85,283.25,283.55,279.25,278.45,277.45,281.65,281.95,76.0,65.0,53.0,90.0,90.0,3.0,0.0,3.0,1.0,21.0,90.0,90.0,90.0,60.0,90.0,250.0,360.0,460.0,370.0,70.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8
2020-10-11 04:00:00,102270,-90,8,270,3.9,282.45,281.25,92,27580,21,6.0,2.0,90.0,5.0,1750.0,35.0,23.0,10.0,101170,-40.0,6.0,6.6,1.0,0.0,0.0,-0.1,0.6,0.6,0.6,0.6,3.0,6.0,1600.0,25985.399999999998,283.25,284.85,286.85,283.25,283.55,279.25,278.45,277.45,281.65,281.95,76.0,65.0,53.0,90.0,90.0,3.0,0.0,3.0,1.0,21.0,90.0,90.0,90.0,60.0,90.0,250.0,360.0,460.0,370.0,70.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8
2020-10-11 05:00:00,102270,-90,8,270,3.9,282.45,281.25,92,27580,21,6.0,2.0,90.0,5.0,1750.0,35.0,23.0,10.0,101170,-40.0,6.0,6.6,1.0,0.0,0.0,-0.1,0.6,0.6,0.6,0.6,3.0,6.0,1600.0,25985.399999999998,283.25,284.85,286.85,283.25,283.55,279.25,278.45,277.45,281.65,281.95,76.0,65.0,53.0,90.0,90.0,3.0,0.0,3.0,1.0,21.0,90.0,90.0,90.0,60.0,90.0,250.0,360.0,460.0,370.0,70.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8
2020-10-11 06:00:00,102300,30,3,310,2.1,282.85,281.65,92,26780,3,2.0,2.0,90.0,7.0,450.0,35.0,20.0,10.0,101200,-170.0,3.3,5.2,1.0,0.0,0.0,0.0,-0.1,0.6,0.6,0.6,5.0,6.0,300.0,26022.2,282.25,283.25,284.85,282.05,281.85,279.65,279.25,278.45,281.15,279.95,84.0,76.0,65.0,94.0,88.0,3.0,3.0,0.0,3.0,3.0,75.0,90.0,90.0,50.0,90.0,140.0,250.0,360.0,530.0,330.0,1.0,0.0,0.0,0.0,1.0,-0.1,0.0,0.0,0.0,0.8
2020-10-11 07:00:00,102300,30,3,310,2.1,282.85,281.65,92,26780,3,2.0,2.0,90.0,7.0,450.0,35.0,20.0,10.0,101200,-170.0,3.3,5.2,1.0,0.0,0.0,0.0,-0.1,0.6,0.6,0.6,5.0,6.0,300.0,26022.2,282.25,283.25,284.85,282.05,281.85,279.65,279.25,278.45,281.15,279.95,84.0,76.0,65.0,94.0,88.0,3.0,3.0,0.0,3.0,3.0,75.0,90.0,90.0,50.0,90.0,140.0,250.0,360.0,530.0,330.0,1.0,0.0,0.0,0.0,1.0,-0.1,0.0,0.0,0.0,0.8
2020-10-11 08:00:00,102300,30,3,310,2.1,282.85,281.65,92,26780,3,2.0,2.0,90.0,7.0,450.0,35.0,20.0,10.0,101200,-170.0,3.3,5.2,1.0,0.0,0.0,0.0,-0.1,0.6,0.6,0.6,5.0,6.0,300.0,26022.2,282.25,283.25,284.85,282.05,281.85,279.65,279.25,278.45,281.15,279.95,84.0,76.0,65.0,94.0,88.0,3.0,3.0,0.0,3.0,3.0,75.0,90.0,90.0,50.0,90.0,140.0,250.0,360.0,530.0,330.0,1.0,0.0,0.0,0.0,1.0,-0.1,0.0,0.0,0.0,0.8
2020-10-11 09:00:00,102410,120,2,350,4.6,285.25,281.15,76,30000,3,1.0,1.0,50.0,4.0,450.0,38.0,20.0,10.0,101320,-180.0,7.6,7.6,1.0,0.0,0.0,0.0,0.0,-0.1,0.6,0.6,3.0,8.0,570.0,21679.0,282.45,282.25,283.25,285.45,284.15,281.25,279.65,279.25,280.75,281.55,92.0,84.0,76.0,73.0,84.0,21.0,3.0,3.0,1.0,0.0,90.0,75.0,90.0,25.0,100.0,-40.0,140.0,250.0,540.0,450.0,1.0,1.0,0.0,0.0,1.0,0.6,-0.1,0.0,0.0,1.2
2020-10-11 10:00:00,102410,120,2,350,4.6,285.25,281.15,76,30000,3,1.0,1.0,50.0,4.0,450.0,38.0,20.0,10.0,101320,-180.0,7.6,7.6,1.0,0.0,0.0,0.0,0.0,-0.1,0.6,0.6,3.0,8.0,570.0,21679.0,282.45,282.25,283.25,285.45,284.15,281.25,279.65,279.25,280.75,281.55,92.0,84.0,76.0,73.0,84.0,21.0,3.0,3.0,1.0,0.0,90.0,75.0,90.0,25.0,100.0,-40.0,140.0,250.0,540.0,450.0,1.0,1.0,0.0,0.0,1.0,0.6,-0.1,0.0,0.0,1.2
2020-10-11 11:00:00,102410,120,2,350,4.6,285.25,281.15,76,30000,3,1.0,1.0,50.0,4.0,450.0,38.0,20.0,10.0,101320,-180.0,7.6,7.6,1.0,0.0,0.0,0.0,0.0,-0.1,0.6,0.6,3.0,8.0,570.0,21679.0,282.45,282.25,283.25,285.45,284.15,281.25,279.65,279.25,280.75,281.55,92.0,84.0,76.0,73.0,84.0,21.0,3.0,3.0,1.0,0.0,90.0,75.0,90.0,25.0,100.0,-40.0,140.0,250.0,540.0,450.0,1.0,1.0,0.0,0.0,1.0,0.6,-0.1,0.0,0.0,1.2
2020-10-11 12:00:00,102360,-50,8,360,3.0,286.75,277.65,54,30000,1,1.0,1.0,90.0,7.0,1250.0,38.0,20.0,10.0,101270,-260.0,5.6,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2.0,8.0,1000.0,15484.5,282.85,282.45,282.25,286.35,285.45,281.65,281.25,279.65,276.15,282.65,92.0,92.0,84.0,50.0,83.0,3.0,21.0,3.0,3.0,25.0,90.0,90.0,75.0,60.0,75.0,-170.0,-40.0,140.0,530.0,460.0,1.0,1.0,1.0,0.0,1.0,0.6,0.6,-0.1,0.0,1.2
2020-10-11 13:00:00,102360,-50,8,360,3.0,286.75,277.65,54,30000,1,1.0,1.0,90.0,7.0,1250.0,38.0,20.0,10.0,101270,-260.0,5.6,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2.0,8.0,1000.0,15484.5,282.85,282.45,282.25,286.35,285.45,281.65,281.25,279.65,276.15,282.65,92.0,92.0,84.0,50.0,83.0,3.0,21.0,3.0,3.0,25.0,90.0,90.0,75.0,60.0,75.0,-170.0,-40.0,140.0,530.0,460.0,1.0,1.0,1.0,0.0,1.0,0.6,0.6,-0.1,0.0,1.2
2020-10-11 14:00:00,102360,-50,8,360,3.0,286.75,277.65,54,30000,1,1.0,1.0,90.0,7.0,1250.0,38.0,20.0,10.0,101270,-260.0,5.6,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2.0,8.0,1000.0,15484.5,282.85,282.45,282.25,286.35,285.45,281.65,281.25,279.65,276.15,282.65,92.0,92.0,84.0,50.0,83.0,3.0,21.0,3.0,3.0,25.0,90.0,90.0,75.0,60.0,75.0,-170.0,-40.0,140.0,530.0,460.0,1.0,1.0,1.0,0.0,1.0,0.6,0.6,-0.1,0.0,1.2
2020-10-11 15:00:00,102350,-10,6,310,3.0,285.65,281.55,76,30000,25,8.0,6.0,60.0,5.0,1250.0,38.0,20.0,10.0,101260,-140.0,4.8,11.8,0.0,0.0,0.0,0.2,0.4,0.4,0.4,1.0,2.0,8.0,1200.0,21709.399999999998,285.25,282.85,282.45,286.85,287.65,281.15,281.65,281.25,277.45,282.05,76.0,92.0,92.0,53.0,69.0,3.0,3.0,21.0,3.0,80.0,50.0,90.0,90.0,90.0,90.0,-180.0,-170.0,-40.0,460.0,680.0,1.0,1.0,1.0,0.0,1.0,0.6,0.6,0.6,0.0,0.6
2020-10-11 16:00:00,102350,-10,6,310,3.0,285.65,281.55,76,30000,25,8.0,6.0,60.0,5.0,1250.0,38.0,20.0,10.0,101260,-140.0,4.8,11.8,0.0,0.0,0.0,0.2,0.4,0.4,0.4,1.0,2.0,8.0,1200.0,21709.399999999998,285.25,282.85,282.45,286.85,287.65,281.15,281.65,281.25,277.45,282.05,76.0,92.0,92.0,53.0,69.0,3.0,3.0,21.0,3.0,80.0,50.0,90.0,90.0,90.0,90.0,-180.0,-170.0,-40.0,460.0,680.0,1.0,1.0,1.0,0.0,1.0,0.6,0.6,0.6,0.0,0.6
2020-10-11 17:00:00,102350,-10,6,310,3.0,285.65,281.55,76,30000,25,8.0,6.0,60.0,5.0,1250.0,38.0,20.0,10.0,101260,-140.0,4.8,11.8,0.0,0.0,0.0,0.2,0.4,0.4,0.4,1.0,2.0,8.0,1200.0,21709.399999999998,285.25,282.85,282.45,286.85,287.65,281.15,281.65,281.25,277.45,282.05,76.0,92.0,92.0,53.0,69.0,3.0,3.0,21.0,3.0,80.0,50.0,90.0,90.0,90.0,90.0,-180.0,-170.0,-40.0,460.0,680.0,1.0,1.0,1.0,0.0,1.0,0.6,0.6,0.6,0.0,0.6
2020-10-11 18:00:00,102440,90,3,350,3.8,284.75,279.65,71,25000,1,0.0,0.0,25.0,2.0,800.0,38.0,20.0,10.0,101350,-60.0,6.0,10.8,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.0,8.0,800.0,20217.25,286.75,285.25,282.85,284.85,285.35,277.65,281.15,281.65,278.45,281.95,54.0,76.0,92.0,65.0,80.0,1.0,3.0,3.0,0.0,0.0,90.0,50.0,90.0,90.0,100.0,-260.0,-180.0,-170.0,360.0,890.0,0.0,1.0,1.0,0.0,0.0,0.6,0.6,0.6,0.0,0.6
2020-10-11 19:00:00,102440,90,3,350,3.8,284.75,279.65,71,25000,1,0.0,0.0,25.0,2.0,800.0,38.0,20.0,10.0,101350,-60.0,6.0,10.8,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.0,8.0,800.0,20217.25,286.75,285.25,282.85,284.85,285.35,277.65,281.15,281.65,278.45,281.95,54.0,76.0,92.0,65.0,80.0,1.0,3.0,3.0,0.0,0.0,90.0,50.0,90.0,90.0,100.0,-260.0,-180.0,-170.0,360.0,890.0,0.0,1.0,1.0,0.0,0.0,0.6,0.6,0.6,0.0,0.6
2020-10-11 20:00:00,102440,90,3,350,3.8,284.75,279.65,71,25000,1,0.0,0.0,25.0,2.0,800.0,38.0,20.0,10.0,101350,-60.0,6.0,10.8,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.0,8.0,800.0,20217.25,286.75,285.25,282.85,284.85,285.35,277.65,281.15,281.65,278.45,281.95,54.0,76.0,92.0,65.0,80.0,1.0,3.0,3.0,0.0,0.0,90.0,50.0,90.0,90.0,100.0,-260.0,-180.0,-170.0,360.0,890.0,0.0,1.0,1.0,0.0,0.0,0.6,0.6,0.6,0.0,0.6
2020-10-11 21:00:00,102550,90,1,320,2.2,281.95,279.75,86,25000,3,0.0,0.0,10.0,1.0,1750.0,35.0,20.0,10.0,101440,80.0,3.2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,6.0,1800.0,24247.7,285.65,286.75,285.25,283.25,284.45,281.55,277.65,281.15,279.25,282.35,76.0,54.0,76.0,76.0,87.0,25.0,1.0,3.0,3.0,0.0,60.0,90.0,50.0,90.0,90.0,-140.0,-260.0,-180.0,250.0,960.0,0.0,0.0,1.0,0.0,1.0,0.4,0.6,0.6,0.0,2.4
2020-10-11 22:00:00,102550,90,1,320,2.2,281.95,279.75,86,25000,3,0.0,0.0,10.0,1.0,1750.0,35.0,20.0,10.0,101440,80.0,3.2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,6.0,1800.0,24247.7,285.65,286.75,285.25,283.25,284.45,281.55,277.65,281.15,279.25,282.35,76.0,54.0,76.0,76.0,87.0,25.0,1.0,3.0,3.0,0.0,60.0,90.0,50.0,90.0,90.0,-140.0,-260.0,-180.0,250.0,960.0,0.0,0.0,1.0,0.0,1.0,0.4,0.6,0.6,0.0,2.4
2020-10-11 23:00:00,102550,90,1,320,2.2,281.95,279.75,86,25000,3,0.0,0.0,10.0,1.0,1750.0,35.0,20.0,10.0,101440,80.0,3.2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,6.0,1800.0,24247.7,285.65,286.75,285.25,283.25,284.45,281.55,277.65,281.15,279.25,282.35,76.0,54.0,76.0,76.0,87.0,25.0,1.0,3.0,3.0,0.0,60.0,90.0,50.0,90.0,90.0,-140.0,-260.0,-180.0,250.0,960.0,0.0,0.0,1.0,0.0,1.0,0.4,0.6,0.6,0.0,2.4
2020-10-12 00:00:00,102540,-10,8,290,2.6,280.65,279.45,92,20000,1,0.0,0.0,0.0,0.0,1750.0,30.0,20.0,10.0,101430,170.0,3.4,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,2.0,3.0,2660.0,25819.8,284.75,285.65,286.75,282.25,284.05,279.65,281.55,277.65,279.65,282.35,71.0,76.0,54.0,84.0,89.0,1.0,25.0,1.0,3.0,61.0,25.0,60.0,90.0,75.0,90.0,-60.0,-140.0,-260.0,140.0,910.0,0.0,0.0,0.0,1.0,2.0,0.4,0.4,0.6,-0.1,2.8
2020-10-12 01:00:00,102540,-10,8,290,2.6,280.65,279.45,92,20000,1,0.0,0.0,0.0,0.0,1750.0,30.0,20.0,10.0,101430,170.0,3.4,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,2.0,3.0,2660.0,25819.8,284.75,285.65,286.75,282.25,284.05,279.65,281.55,277.65,279.65,282.35,71.0,76.0,54.0,84.0,89.0,1.0,25.0,1.0,3.0,61.0,25.0,60.0,90.0,75.0,90.0,-60.0,-140.0,-260.0,140.0,910.0,0.0,0.0,0.0,1.0,2.0,0.4,0.4,0.6,-0.1,2.8
2020-10-12 02:00:00,102540,-10,8,290,2.6,280.65,279.45,92,20000,1,0.0,0.0,0.0,0.0,1750.0,30.0,20.0,10.0,101430,170.0,3.4,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,2.0,3.0,2660.0,25819.8,284.75,285.65,286.75,282.25,284.05,279.65,281.55,277.65,279.65,282.35,71.0,76.0,54.0,84.0,89.0,1.0,25.0,1.0,3.0,61.0,25.0,60.0,90.0,75.0,90.0,-60.0,-140.0,-260.0,140.0,910.0,0.0,0.0,0.0,1.0,2.0,0.4,0.4,0.6,-0.1,2.8
2020-10-12 03:00:00,102490,-50,8,280,2.0,280.25,279.15,93,11510,0,0.0,0.0,0.0,0.0,1750.0,30.0,27.0,10.0,101380,210.0,2.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,3.0,2660.0,26063.25,281.95,284.75,285.65,282.45,283.75,279.75,279.65,281.55,281.25,282.55,86.0,71.0,76.0,92.0,92.0,3.0,1.0,25.0,21.0,61.0,10.0,25.0,60.0,90.0,90.0,80.0,-60.0,-140.0,-40.0,750.0,0.0,0.0,0.0,1.0,2.0,0.4,0.4,0.4,0.6,5.8
2020-10-12 04:00:00,102490,-50,8,280,2.0,280.25,279.15,93,11510,0,0.0,0.0,0.0,0.0,1750.0,30.0,27.0,10.0,101380,210.0,2.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,3.0,2660.0,26063.25,281.95,284.75,285.65,282.45,283.75,279.75,279.65,281.55,281.25,282.55,86.0,71.0,76.0,92.0,92.0,3.0,1.0,25.0,21.0,61.0,10.0,25.0,60.0,90.0,90.0,80.0,-60.0,-140.0,-40.0,750.0,0.0,0.0,0.0,1.0,2.0,0.4,0.4,0.4,0.6,5.8
2020-10-12 05:00:00,102490,-50,8,280,2.0,280.25,279.15,93,11510,0,0.0,0.0,0.0,0.0,1750.0,30.0,27.0,10.0,101380,210.0,2.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,3.0,2660.0,26063.25,281.95,284.75,285.65,282.45,283.75,279.75,279.65,281.55,281.25,282.55,86.0,71.0,76.0,92.0,92.0,3.0,1.0,25.0,21.0,61.0,10.0,25.0,60.0,90.0,90.0,80.0,-60.0,-140.0,-40.0,750.0,0.0,0.0,0.0,1.0,2.0,0.4,0.4,0.4,0.6,5.8
2020-10-12 06:00:00,102490,-10,0,280,2.4,279.35,278.65,95,20000,3,1.0,1.0,60.0,5.0,6100.0,30.0,23.0,10.0,101370,170.0,4.1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.0,3.0,6100.0,26538.250000000004,280.65,281.95,284.75,282.85,283.95,279.45,279.75,279.65,281.65,283.15,92.0,86.0,71.0,92.0,95.0,1.0,3.0,1.0,3.0,51.0,0.0,10.0,25.0,90.0,90.0,170.0,80.0,-60.0,-170.0,620.0,0.0,0.0,0.0,1.0,2.0,0.4,0.4,0.4,0.6,6.8
2020-10-12 07:00:00,102490,-10,0,280,2.4,279.35,278.65,95,20000,3,1.0,1.0,60.0,5.0,6100.0,30.0,23.0,10.0,101370,170.0,4.1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.0,3.0,6100.0,26538.250000000004,280.65,281.95,284.75,282.85,283.95,279.45,279.75,279.65,281.65,283.15,92.0,86.0,71.0,92.0,95.0,1.0,3.0,1.0,3.0,51.0,0.0,10.0,25.0,90.0,90.0,170.0,80.0,-60.0,-170.0,620.0,0.0,0.0,0.0,1.0,2.0,0.4,0.4,0.4,0.6,6.8
2020-10-12 08:00:00,102490,-10,0,280,2.4,279.35,278.65,95,20000,3,1.0,1.0,60.0,5.0,6100.0,30.0,23.0,10.0,101370,170.0,4.1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.0,3.0,6100.0,26538.250000000004,280.65,281.95,284.75,282.85,283.95,279.45,279.75,279.65,281.65,283.15,92.0,86.0,71.0,92.0,95.0,1.0,3.0,1.0,3.0,51.0,0.0,10.0,25.0,90.0,90.0,170.0,80.0,-60.0,-170.0,620.0,0.0,0.0,0.0,1.0,2.0,0.4,0.4,0.4,0.6,6.8
2020-10-12 09:00:00,102430,-40,8,230,1.6,283.45,281.85,90,20000,2,2.0,2.0,90.0,5.0,4300.0,30.0,27.0,12.0,101330,10.0,2.5,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,3.0,4300.0,25510.5,280.25,280.65,281.95,285.25,285.15,279.15,279.45,279.75,281.15,284.05,93.0,92.0,86.0,76.0,93.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,10.0,50.0,100.0,210.0,170.0,80.0,-180.0,660.0,0.0,0.0,0.0,1.0,2.0,0.0,0.4,0.4,0.6,5.0
